customer_id,first_seen,last_seen
C05289,2016-07-02 23:49:01,2016-12-31 23:34:12
C06683,2016-07-02 23:50:18,2016-12-23 23:47:10
C04075,2016-07-02 23:50:51,2016-12-29 06:40:59
C13512,2016-07-02 23:51:09,2016-12-30 23:51:29
C07641,2016-07-02 23:51:32,2016-12-18 11:35:03
C11509,2016-07-02 23:51:35,2016-12-31 22:19:06
C12289,2016-07-02 23:52:28,2016-12-12 21:57:43
C01390,2016-07-02 23:55:24,2016-12-20 03:05:25
C12796,2016-07-03 00:00:00,2016-12-05 18:49:30
C12841,2016-07-03 00:00:30,2016-12-11 16:20:01
C08447,2016-07-03 00:01:50,2016-12-11 02:10:51
C08719,2016-07-03 00:02:29,2016-08-01 00:40:43
C01119,2016-07-03 00:04:01,2016-12-31 22:28:30
C09365,2016-07-03 00:08:16,2016-12-31 20:26:31
C04025,2016-07-03 00:09:32,2016-08-06 22:51:29
C11489,2016-07-03 00:09:54,2016-12-24 08:51:27
C03085,2016-07-03 00:12:00,2016-12-26 14:58:16
C09791,2016-07-03 00:14:19,2016-12-26 02:13:02
C06220,2016-07-03 00:15:00,2016-12-30 20:40:49
C12712,2016-07-03 00:15:11,2016-12-13 16:01:48
C02740,2016-07-03 00:16:05,2016-12-31 20:18:18
C06190,2016-07-03 00:16:27,2016-12-31 00:18:24
C11543,2016-07-03 00:18:13,2016-12-31 22:54:08
C08219,2016-07-03 00:19:17,2016-12-25 23:38:29
C04083,2016-07-03 00:22:18,2016-12-19 19:12:21
C02962,2016-07-03 00:25:24,2016-12-25 13:59:26
C05542,2016-07-03 00:25:26,2016-07-03 00:25:26
C06940,2016-07-03 00:25:28,2016-12-24 05:38:32
C00067,2016-07-03 00:25:44,2016-12-26 17:49:26
C06644,2016-07-03 00:27:08,2016-11-19 01:05:19
C02198,2016-07-03 00:27:50,2016-12-26 12:39:00
C09902,2016-07-03 00:28:50,2016-12-31 16:15:33
C05969,2016-07-03 00:29:55,2016-11-17 19:31:09
C12852,2016-07-03 00:30:28,2016-10-30 00:58:34
C05327,2016-07-03 00:31:10,2016-12-18 02:09:15
C01296,2016-07-03 00:33:55,2016-07-03 01:14:52
C02398,2016-07-03 00:34:03,2016-12-26 16:02:08
C01618,2016-07-03 00:34:07,2016-12-31 19:03:55
C13227,2016-07-03 00:34:19,2016-12-28 21:48:53
C09710,2016-07-03 00:34:44,2016-12-13 20:59:03
C00854,2016-07-03 00:35:59,2016-12-31 23:58:51
C04288,2016-07-03 00:36:29,2016-10-04 17:40:16
C13054,2016-07-03 00:38:38,2016-12-27 22:14:11
C07987,2016-07-03 00:38:45,2016-12-31 22:55:46
C12166,2016-07-03 00:40:14,2016-12-31 23:20:14
C02855,2016-07-03 00:42:56,2016-12-01 00:29:01
C06224,2016-07-03 00:45:08,2016-12-31 23:55:35
C06031,2016-07-03 00:45:34,2016-12-31 21:51:02
C02897,2016-07-03 00:47:47,2016-12-31 18:03:28
C04030,2016-07-03 00:50:04,2016-11-19 21:28:02
C11045,2016-07-03 00:54:06,2016-09-20 13:00:55
C02076,2016-07-03 00:54:20,2016-12-22 12:32:34
C09933,2016-07-03 00:57:14,2016-12-31 23:57:27
C03427,2016-07-03 00:58:01,2016-12-31 18:45:22
C01860,2016-07-03 01:00:07,2016-12-27 16:11:28
C05259,2016-07-03 01:01:14,2016-12-27 18:41:43
C10469,2016-07-03 01:03:50,2016-12-29 15:09:59
C10570,2016-07-03 01:04:04,2016-08-10 23:55:31
C11973,2016-07-03 01:04:17,2016-12-31 03:43:18
C11380,2016-07-03 01:04:52,2016-12-06 18:22:53
C01818,2016-07-03 01:05:44,2016-12-31 10:56:36
C03549,2016-07-03 01:06:11,2016-12-30 16:29:48
C11249,2016-07-03 01:08:27,2016-12-30 23:39:14
C04500,2016-07-03 01:09:30,2016-12-27 21:00:59
C01776,2016-07-03 01:10:51,2016-12-23 12:17:25
C05061,2016-07-03 01:11:52,2016-12-31 14:00:17
C12519,2016-07-03 01:13:55,2016-12-29 16:10:22
C10968,2016-07-03 01:14:09,2016-12-16 18:35:35
C10849,2016-07-03 01:14:23,2016-10-22 17:38:41
C02437,2016-07-03 01:15:07,2016-07-03 01:15:07
C05332,2016-07-03 01:16:51,2016-12-19 13:29:14
C05973,2016-07-03 01:16:52,2016-12-31 23:55:40
C04434,2016-07-03 01:17:39,2016-12-27 01:30:17
C09911,2016-07-03 01:17:50,2016-11-22 22:35:39
C13290,2016-07-03 01:21:42,2016-12-27 13:35:55
C00249,2016-07-03 01:23:01,2016-12-21 16:58:05
C13114,2016-07-03 01:25:24,2016-12-29 22:39:05
C08461,2016-07-03 01:30:06,2016-12-10 23:03:45
C10383,2016-07-03 01:31:04,2016-12-31 22:35:09
C04186,2016-07-03 01:33:24,2016-12-17 22:05:24
C07608,2016-07-03 01:34:29,2016-07-21 18:22:20
C00382,2016-07-03 01:35:58,2016-11-17 18:55:54
C09560,2016-07-03 01:36:19,2016-11-23 18:39:20
C02867,2016-07-03 01:40:28,2016-12-24 17:45:02
C08872,2016-07-03 01:40:34,2016-12-29 22:17:22
C10507,2016-07-03 01:41:15,2016-12-31 19:28:14
C04983,2016-07-03 01:41:33,2016-07-03 23:45:12
C03738,2016-07-03 01:42:14,2016-12-31 21:27:06
C05513,2016-07-03 01:43:21,2016-12-26 15:26:28
C07581,2016-07-03 01:45:53,2016-12-29 23:41:32
C06705,2016-07-03 01:48:39,2016-12-05 14:30:47
C10562,2016-07-03 01:48:41,2016-12-10 15:07:33
C08709,2016-07-03 01:50:32,2016-12-27 21:32:37
C06208,2016-07-03 01:52:10,2016-12-31 11:54:21
C00594,2016-07-03 01:52:44,2016-12-28 16:39:03
C09579,2016-07-03 01:53:38,2016-12-06 02:56:57
C02516,2016-07-03 01:54:30,2016-12-25 13:23:08
C01387,2016-07-03 01:55:09,2016-12-19 21:52:08
C11781,2016-07-03 01:55:31,2016-12-24 09:45:20
C10112,2016-07-03 01:55:45,2016-12-28 12:45:08
C01864,2016-07-03 01:58:40,2016-12-24 04:42:40
C09826,2016-07-03 02:00:28,2016-12-29 23:46:17
C11010,2016-07-03 02:01:22,2016-12-31 02:44:21
C10575,2016-07-03 02:03:33,2016-07-04 19:29:51
C10599,2016-07-03 02:04:21,2016-12-28 20:14:33
C02321,2016-07-03 02:05:43,2016-12-28 17:33:38
C10326,2016-07-03 02:06:49,2016-12-17 22:45:49
C02765,2016-07-03 02:07:54,2016-11-16 01:44:42
C06331,2016-07-03 02:11:34,2016-12-31 20:18:41
C01509,2016-07-03 02:11:57,2016-11-14 06:17:43
C10927,2016-07-03 02:15:01,2016-07-03 02:15:01
C02132,2016-07-03 02:17:02,2016-12-02 21:54:55
C11545,2016-07-03 02:18:29,2016-07-03 02:18:29
C07845,2016-07-03 02:18:46,2016-12-29 15:54:48
C04957,2016-07-03 02:18:55,2016-12-22 20:24:20
C06631,2016-07-03 02:19:28,2016-12-28 21:06:19
C05459,2016-07-03 02:20:51,2016-12-15 01:04:39
C08112,2016-07-03 02:24:17,2016-12-16 23:47:54
C09251,2016-07-03 02:32:32,2016-12-31 19:47:13
C01977,2016-07-03 02:39:50,2016-12-26 00:53:46
C04708,2016-07-03 02:41:33,2016-07-03 02:41:33
C08793,2016-07-03 02:42:08,2016-11-27 18:28:14
C00189,2016-07-03 02:45:24,2016-12-20 01:48:43
C05924,2016-07-03 02:46:41,2016-10-07 21:40:21
C00426,2016-07-03 02:54:23,2016-12-28 02:03:59
C00803,2016-07-03 02:58:55,2016-12-23 12:35:22
C05551,2016-07-03 03:02:05,2016-12-31 21:00:40
C00915,2016-07-03 03:03:23,2016-12-28 17:08:57
C09556,2016-07-03 03:04:15,2016-12-27 02:05:42
C11140,2016-07-03 03:07:44,2016-12-28 01:36:39
C08127,2016-07-03 03:10:01,2016-12-23 23:26:39
C12602,2016-07-03 03:10:20,2016-12-29 15:59:56
C01222,2016-07-03 03:10:34,2016-12-29 02:36:36
C12512,2016-07-03 03:13:06,2016-12-30 02:14:40
C09454,2016-07-03 03:16:30,2016-12-31 00:26:47
C03125,2016-07-03 03:19:24,2016-12-31 13:02:29
C08420,2016-07-03 03:22:53,2016-12-28 15:18:17
C10025,2016-07-03 03:24:36,2016-12-08 19:11:23
C07681,2016-07-03 03:26:52,2016-12-27 03:21:02
C10045,2016-07-03 03:26:59,2016-12-27 17:54:49
C13349,2016-07-03 03:27:52,2016-12-29 19:44:37
C03341,2016-07-03 03:28:06,2016-12-31 10:25:20
C05142,2016-07-03 03:29:00,2016-12-31 21:53:04
C08921,2016-07-03 03:30:58,2016-12-23 18:05:32
C04393,2016-07-03 03:32:52,2016-12-25 21:00:20
C08847,2016-07-03 03:34:24,2016-12-28 23:24:41
C08281,2016-07-03 03:36:36,2016-12-22 04:02:56
C10244,2016-07-03 03:36:51,2016-11-20 20:28:42
C11496,2016-07-03 03:40:05,2016-12-31 19:33:09
C07398,2016-07-03 03:41:12,2016-12-28 23:01:39
C12238,2016-07-03 03:46:47,2016-12-18 02:52:35
C01138,2016-07-03 03:50:04,2016-12-31 21:18:38
C02776,2016-07-03 03:50:49,2016-12-14 20:14:56
C09868,2016-07-03 04:02:52,2016-12-28 22:11:57
C03246,2016-07-03 04:04:50,2016-07-03 04:04:50
C01289,2016-07-03 04:05:16,2016-12-19 00:28:04
C13196,2016-07-03 04:09:19,2016-12-29 23:49:08
C11970,2016-07-03 04:11:45,2016-12-28 01:23:11
C04007,2016-07-03 04:16:19,2016-12-31 00:07:41
C02365,2016-07-03 04:18:48,2016-12-31 14:04:10
C10433,2016-07-03 04:23:16,2016-11-20 20:27:31
C03108,2016-07-03 04:25:13,2016-12-29 14:44:59
C04004,2016-07-03 04:26:37,2016-12-26 15:01:09
C03786,2016-07-03 04:29:57,2016-12-27 20:17:09
C01579,2016-07-03 04:37:34,2016-11-18 01:41:15
C01596,2016-07-03 04:40:06,2016-12-30 20:15:04
C07065,2016-07-03 04:42:55,2016-12-28 20:37:51
C02525,2016-07-03 04:43:12,2016-12-29 19:22:18
C00978,2016-07-03 04:44:28,2016-12-28 21:48:13
C11788,2016-07-03 04:46:03,2016-12-26 00:30:10
C08288,2016-07-03 04:46:37,2016-12-26 20:55:12
C00395,2016-07-03 04:47:44,2016-12-22 22:32:38
C04746,2016-07-03 04:49:51,2016-12-22 05:39:31
C07644,2016-07-03 04:52:33,2016-12-19 20:58:28
C05753,2016-07-03 04:55:51,2016-12-28 01:52:44
C04406,2016-07-03 04:57:31,2016-12-27 12:12:24
C02502,2016-07-03 05:08:40,2016-12-31 23:21:36
C03967,2016-07-03 05:14:31,2016-12-28 21:59:12
C07508,2016-07-03 05:14:35,2016-12-31 13:20:31
C03862,2016-07-03 05:15:10,2016-07-03 05:15:10
C01036,2016-07-03 05:16:16,2016-11-27 19:59:04
C10176,2016-07-03 05:17:16,2016-12-19 15:17:33
C00849,2016-07-03 05:24:45,2016-12-22 18:21:57
C02280,2016-07-03 05:33:31,2016-11-28 18:34:27
C03910,2016-07-03 05:34:53,2016-12-24 14:26:15
C08466,2016-07-03 05:38:24,2016-12-28 19:04:40
C10924,2016-07-03 05:44:53,2016-12-31 04:45:53
C13456,2016-07-03 06:00:37,2016-12-26 19:15:21
C06947,2016-07-03 06:28:17,2016-12-30 23:11:38
C03867,2016-07-03 06:33:23,2016-07-03 06:33:23
C13413,2016-07-03 06:34:57,2016-07-03 06:34:57
C05932,2016-07-03 06:50:48,2016-12-31 15:19:55
C10164,2016-07-03 07:03:02,2016-12-28 22:50:16
C06194,2016-07-03 07:10:58,2016-12-27 19:33:26
C11181,2016-07-03 07:17:22,2016-09-11 01:32:34
C05540,2016-07-03 07:34:11,2016-07-04 01:37:31
C02294,2016-07-03 07:44:22,2016-09-03 23:47:38
C03669,2016-07-03 07:45:55,2016-12-25 21:02:46
C05808,2016-07-03 08:19:40,2016-12-10 18:04:50
C12397,2016-07-03 08:20:09,2016-12-28 17:18:55
C03757,2016-07-03 09:08:31,2016-12-09 22:04:47
C04305,2016-07-03 09:30:11,2016-12-12 16:14:07
C08494,2016-07-03 09:41:57,2016-11-15 17:02:23
C07868,2016-07-03 10:04:47,2016-12-24 21:55:17
C04016,2016-07-03 10:14:27,2016-12-26 14:53:52
C02673,2016-07-03 10:16:50,2016-12-30 13:50:18
C04346,2016-07-03 10:22:30,2016-12-28 18:35:32
C02285,2016-07-03 10:34:40,2016-12-31 22:21:51
C12352,2016-07-03 10:51:23,2016-12-30 16:00:32
C06879,2016-07-03 11:00:47,2016-12-25 22:54:34
C09885,2016-07-03 11:04:57,2016-12-26 18:00:50
C11298,2016-07-03 11:09:50,2016-12-28 15:22:36
C02133,2016-07-03 11:12:58,2016-12-31 23:53:43
C08555,2016-07-03 11:24:35,2016-11-20 21:44:28
C13007,2016-07-03 11:33:17,2016-12-30 17:54:25
C06022,2016-07-03 11:41:29,2016-12-06 22:17:38
C06040,2016-07-03 11:43:45,2016-12-22 21:18:50
C13517,2016-07-03 11:49:17,2016-12-31 21:12:19
C10325,2016-07-03 11:55:13,2016-12-30 22:19:27
C02914,2016-07-03 12:06:03,2016-12-11 17:07:50
C06198,2016-07-03 12:17:35,2016-12-31 23:33:33
C07386,2016-07-03 12:18:13,2016-12-23 00:21:10
C05736,2016-07-03 12:19:25,2016-12-28 21:35:22
C05859,2016-07-03 12:35:15,2016-12-30 23:03:36
C06173,2016-07-03 12:36:58,2016-10-31 19:37:43
C00723,2016-07-03 12:41:56,2016-12-09 11:37:25
C05786,2016-07-03 12:43:39,2016-12-30 21:22:06
C02576,2016-07-03 12:45:27,2016-07-06 01:48:43
C08397,2016-07-03 12:45:36,2016-12-21 13:22:49
C06059,2016-07-03 12:46:45,2016-12-29 19:47:32
C12666,2016-07-03 12:47:14,2016-12-21 14:36:05
C04575,2016-07-03 12:48:20,2016-12-31 15:08:21
C10222,2016-07-03 12:52:48,2016-12-16 00:28:46
C02102,2016-07-03 12:53:42,2016-12-19 22:00:46
C07730,2016-07-03 12:56:05,2016-12-17 15:16:10
C12655,2016-07-03 12:57:19,2016-12-22 19:02:27
C06818,2016-07-03 12:58:10,2016-12-31 20:20:19
C05574,2016-07-03 12:59:08,2016-10-04 22:38:17
C06494,2016-07-03 13:02:18,2016-12-31 12:46:58
C03539,2016-07-03 13:02:39,2016-12-30 10:48:15
C09700,2016-07-03 13:02:40,2016-12-31 20:33:21
C11014,2016-07-03 13:02:51,2016-12-31 20:44:46
C09938,2016-07-03 13:08:41,2016-12-16 21:35:04
C11297,2016-07-03 13:09:04,2016-12-06 00:42:12
C04078,2016-07-03 13:16:18,2016-12-24 20:55:07
C09529,2016-07-03 13:16:26,2016-11-26 15:54:33
C03184,2016-07-03 13:18:03,2016-12-31 19:57:12
C05610,2016-07-03 13:19:50,2016-12-29 14:29:35
C02999,2016-07-03 13:22:10,2016-12-26 22:54:04
C03813,2016-07-03 13:33:33,2016-11-27 18:51:32
C03941,2016-07-03 13:33:37,2016-12-23 00:43:48
C07619,2016-07-03 13:36:43,2016-11-05 15:24:50
C02030,2016-07-03 13:37:27,2016-10-31 15:25:59
C12730,2016-07-03 13:42:31,2016-10-05 21:36:12
C09823,2016-07-03 13:43:39,2016-12-31 22:39:10
C04436,2016-07-03 13:45:48,2016-12-29 20:25:48
C02701,2016-07-03 13:46:18,2016-09-22 16:49:02
C12223,2016-07-03 13:46:25,2016-12-26 21:39:04
C02200,2016-07-03 13:47:39,2016-12-23 23:51:33
C08217,2016-07-03 13:48:51,2016-12-28 10:08:20
C06942,2016-07-03 13:51:10,2016-12-31 23:57:59
C13360,2016-07-03 13:56:29,2016-11-02 20:31:11
C05290,2016-07-03 13:57:31,2016-12-29 23:44:26
C06130,2016-07-03 13:58:00,2016-12-30 12:12:29
C06532,2016-07-03 14:02:11,2016-12-28 17:33:22
C12638,2016-07-03 14:02:59,2016-12-02 11:01:29
C08482,2016-07-03 14:03:50,2016-12-26 00:24:18
C13067,2016-07-03 14:04:51,2016-12-24 19:12:15
C12211,2016-07-03 14:08:33,2016-12-30 16:35:32
C03608,2016-07-03 14:14:06,2016-12-28 20:40:56
C03348,2016-07-03 14:17:59,2016-12-19 23:04:14
C01559,2016-07-03 14:20:11,2016-12-26 16:35:03
C08297,2016-07-03 14:23:39,2016-12-25 02:38:24
C12119,2016-07-03 14:26:27,2016-12-11 20:57:56
C03633,2016-07-03 14:27:26,2016-12-27 17:22:41
C05467,2016-07-03 14:31:19,2016-12-29 23:04:36
C04278,2016-07-03 14:33:54,2016-12-31 18:35:18
C03060,2016-07-03 14:34:12,2016-12-31 23:16:48
C04072,2016-07-03 14:38:46,2016-12-26 21:05:55
C12036,2016-07-03 14:39:05,2016-12-30 15:51:26
C00113,2016-07-03 14:43:30,2016-12-24 18:07:50
C12320,2016-07-03 14:43:32,2016-11-25 10:42:16
C05999,2016-07-03 14:43:50,2016-12-29 23:39:59
C09491,2016-07-03 14:44:04,2016-12-15 20:19:12
C03441,2016-07-03 14:46:10,2016-12-31 13:39:41
C02567,2016-07-03 14:48:10,2016-12-29 21:25:24
C09495,2016-07-03 14:48:57,2016-10-20 15:08:58
C10861,2016-07-03 14:49:09,2016-11-10 23:58:30
C12889,2016-07-03 14:50:09,2016-12-29 12:08:44
C05359,2016-07-03 14:50:42,2016-12-28 17:49:58
C11495,2016-07-03 14:54:46,2016-12-28 19:16:16
C04861,2016-07-03 14:57:14,2016-12-28 16:01:32
C04759,2016-07-03 14:57:23,2016-12-27 17:53:29
C04974,2016-07-03 14:59:26,2016-12-29 21:58:12
C03388,2016-07-03 14:59:52,2016-12-03 13:51:06
C01603,2016-07-03 15:01:25,2016-12-15 00:10:16
C07750,2016-07-03 15:01:32,2016-12-31 16:48:40
C04860,2016-07-03 15:02:51,2016-12-17 03:47:09
C02978,2016-07-03 15:04:09,2016-12-25 19:24:43
C01126,2016-07-03 15:06:33,2016-09-02 15:30:12
C02071,2016-07-03 15:08:35,2016-12-02 18:50:35
C00415,2016-07-03 15:10:02,2016-12-13 22:32:07
C11995,2016-07-03 15:12:41,2016-12-20 14:18:52
C07462,2016-07-03 15:13:01,2016-12-30 20:15:46
C08374,2016-07-03 15:15:05,2016-12-30 21:48:16
C04296,2016-07-03 15:16:15,2016-12-29 14:12:32
C00924,2016-07-03 15:16:50,2016-12-08 20:47:27
C08214,2016-07-03 15:17:20,2016-11-30 12:03:04
C04421,2016-07-03 15:18:00,2016-12-18 23:58:34
C06556,2016-07-03 15:18:04,2016-12-25 19:00:12
C06434,2016-07-03 15:20:38,2016-12-25 01:13:18
C12947,2016-07-03 15:21:02,2016-12-24 14:16:52
C01357,2016-07-03 15:22:16,2016-12-24 22:37:34
C12831,2016-07-03 15:23:51,2016-12-16 16:04:12
C00527,2016-07-03 15:24:01,2016-12-29 18:25:23
C02389,2016-07-03 15:25:47,2016-07-03 15:31:03
C00285,2016-07-03 15:26:27,2016-08-24 17:55:40
C08087,2016-07-03 15:28:20,2016-12-23 03:33:07
C06855,2016-07-03 15:29:02,2016-12-26 14:19:48
C05738,2016-07-03 15:29:52,2016-10-31 14:30:14
C05673,2016-07-03 15:30:48,2016-12-27 23:31:29
C07594,2016-07-03 15:31:41,2016-12-05 14:52:43
C13468,2016-07-03 15:34:14,2016-10-09 00:20:49
C13410,2016-07-03 15:34:35,2016-12-28 22:44:29
C06870,2016-07-03 15:36:31,2016-12-30 16:02:29
C00232,2016-07-03 15:36:34,2016-12-30 15:50:31
C12957,2016-07-03 15:36:56,2016-12-26 13:10:48
C13340,2016-07-03 15:38:15,2016-12-28 14:59:28
C10974,2016-07-03 15:38:55,2016-12-24 23:20:52
C06599,2016-07-03 15:39:02,2016-12-15 23:50:20
C06426,2016-07-03 15:43:51,2016-12-27 14:15:26
C06578,2016-07-03 15:47:24,2016-12-26 13:49:05
C04096,2016-07-03 15:48:09,2016-12-29 23:33:24
C01695,2016-07-03 15:48:25,2016-12-31 01:55:28
C06582,2016-07-03 15:49:48,2016-12-29 15:36:32
C11965,2016-07-03 15:51:01,2016-12-28 17:21:12
C05135,2016-07-03 15:52:09,2016-12-25 15:23:45
C09641,2016-07-03 15:53:33,2016-12-20 16:17:03
C03511,2016-07-03 15:54:11,2016-12-29 22:18:32
C06014,2016-07-03 15:54:57,2016-12-27 00:12:18
C11941,2016-07-03 15:57:05,2016-07-03 15:57:05
C10725,2016-07-03 15:57:11,2016-12-20 17:11:06
C05846,2016-07-03 15:58:48,2016-12-22 22:46:47
C01486,2016-07-03 15:59:30,2016-12-15 16:18:27
C13334,2016-07-03 16:01:36,2016-12-16 22:21:44
C06218,2016-07-03 16:02:49,2016-12-29 15:21:05
C09581,2016-07-03 16:04:09,2016-12-28 01:18:09
C02015,2016-07-03 16:05:18,2016-12-26 17:40:45
C02024,2016-07-03 16:07:25,2016-12-26 22:49:41
C01096,2016-07-03 16:08:00,2016-07-03 16:08:00
C08646,2016-07-03 16:08:26,2016-12-23 00:07:13
C04265,2016-07-03 16:08:36,2016-12-18 03:42:52
C02044,2016-07-03 16:08:45,2016-12-24 18:41:59
C06549,2016-07-03 16:09:39,2016-12-01 21:59:43
C00941,2016-07-03 16:13:24,2016-12-30 22:13:48
C09496,2016-07-03 16:13:53,2016-12-26 01:19:03
C05083,2016-07-03 16:15:41,2016-12-29 19:33:02
C02873,2016-07-03 16:17:36,2016-12-29 22:59:27
C01694,2016-07-03 16:17:42,2016-12-25 16:59:57
C10100,2016-07-03 16:17:49,2016-07-03 16:17:49
C03066,2016-07-03 16:19:20,2016-12-31 18:57:06
C00560,2016-07-03 16:24:00,2016-12-25 23:44:51
C13151,2016-07-03 16:24:08,2016-12-18 16:21:34
C07123,2016-07-03 16:24:59,2016-11-22 11:44:40
C09445,2016-07-03 16:27:41,2016-12-28 16:55:41
C09855,2016-07-03 16:30:03,2016-12-31 22:16:22
C08577,2016-07-03 16:31:34,2016-12-27 02:14:30
C04545,2016-07-03 16:32:47,2016-10-25 00:28:22
C03353,2016-07-03 16:34:57,2016-11-29 23:04:52
C02604,2016-07-03 16:35:25,2016-12-20 22:24:11
C08478,2016-07-03 16:35:31,2016-12-31 23:11:18
C08384,2016-07-03 16:37:50,2016-08-07 21:47:17
C12925,2016-07-03 16:40:54,2016-12-30 18:05:04
C01892,2016-07-03 16:41:19,2016-12-24 18:35:35
C05182,2016-07-03 16:41:51,2016-08-18 16:15:28
C12634,2016-07-03 16:43:53,2016-12-15 17:54:38
C02070,2016-07-03 16:44:33,2016-12-27 23:09:37
C03656,2016-07-03 16:44:45,2016-12-31 15:56:33
C03263,2016-07-03 16:49:16,2016-11-17 19:02:40
C13219,2016-07-03 16:49:16,2016-11-09 16:26:37
C00557,2016-07-03 16:49:41,2016-12-28 18:17:49
C11109,2016-07-03 16:53:16,2016-12-15 14:40:19
C11806,2016-07-03 16:56:41,2016-12-25 21:34:46
C08968,2016-07-03 16:57:30,2016-12-29 00:52:05
C13138,2016-07-03 16:59:41,2016-12-24 15:44:03
C11332,2016-07-03 17:01:46,2016-12-21 20:18:21
C13153,2016-07-03 17:01:58,2016-12-20 14:24:09
C08147,2016-07-03 17:02:27,2016-11-29 18:41:20
C01574,2016-07-03 17:04:39,2016-08-21 16:19:48
C06909,2016-07-03 17:06:40,2016-12-18 15:24:46
C12991,2016-07-03 17:08:21,2016-12-30 20:34:02
C00911,2016-07-03 17:11:20,2016-12-16 18:45:36
C01349,2016-07-03 17:11:48,2016-12-29 21:02:23
C05519,2016-07-03 17:13:18,2016-12-24 21:44:47
C03368,2016-07-03 17:14:05,2016-12-04 19:42:56
C10647,2016-07-03 17:14:12,2016-12-26 16:35:02
C04492,2016-07-03 17:15:26,2016-12-19 16:46:47
C02171,2016-07-03 17:15:52,2016-12-29 15:22:35
C13382,2016-07-03 17:16:03,2016-12-24 23:16:49
C08985,2016-07-03 17:17:22,2016-11-23 01:06:10
C05694,2016-07-03 17:17:30,2016-11-17 00:11:18
C07736,2016-07-03 17:17:50,2016-12-30 12:36:11
C04885,2016-07-03 17:18:24,2016-12-18 13:05:14
C06559,2016-07-03 17:19:47,2016-12-26 18:40:38
C00724,2016-07-03 17:19:54,2016-11-10 23:56:50
C08426,2016-07-03 17:23:45,2016-09-28 02:15:43
C09683,2016-07-03 17:24:12,2016-12-27 13:30:12
C12201,2016-07-03 17:27:08,2016-12-29 03:13:03
C07299,2016-07-03 17:29:04,2016-12-12 21:39:05
C05872,2016-07-03 17:29:10,2016-12-26 20:27:43
C08549,2016-07-03 17:31:04,2016-12-10 18:56:37
C02065,2016-07-03 17:33:14,2016-12-28 08:46:49
C13390,2016-07-03 17:34:04,2016-12-18 17:09:48
C09283,2016-07-03 17:35:33,2016-12-27 15:47:44
C02165,2016-07-03 17:39:36,2016-12-13 01:00:13
C05428,2016-07-03 17:40:42,2016-12-31 21:51:14
C11656,2016-07-03 17:42:02,2016-12-23 23:49:57
C05453,2016-07-03 17:42:05,2016-12-27 22:02:48
C12431,2016-07-03 17:45:50,2016-12-26 14:58:07
C03185,2016-07-03 17:46:12,2016-12-11 18:10:23
C11642,2016-07-03 17:46:38,2016-12-20 22:03:09
C07134,2016-07-03 17:48:24,2016-12-30 19:59:16
C11158,2016-07-03 17:50:35,2016-12-25 19:27:09
C01365,2016-07-03 17:51:11,2016-11-26 12:14:32
C01179,2016-07-03 17:54:34,2016-12-21 12:02:44
C06215,2016-07-03 17:54:48,2016-12-28 20:21:29
C09137,2016-07-03 17:54:52,2016-12-28 21:08:00
C06954,2016-07-03 17:56:50,2016-12-28 00:44:37
C08148,2016-07-03 17:58:38,2016-12-29 21:23:06
C10289,2016-07-03 17:59:21,2016-07-03 17:59:21
C12694,2016-07-03 18:00:41,2016-08-16 18:02:36
C10065,2016-07-03 18:01:16,2016-12-18 18:27:03
C12586,2016-07-03 18:06:14,2016-12-30 15:42:01
C00068,2016-07-03 18:07:43,2016-10-27 13:15:21
C11914,2016-07-03 18:07:51,2016-12-23 16:01:55
C06161,2016-07-03 18:08:36,2016-12-11 17:59:08
C11547,2016-07-03 18:09:44,2016-07-20 04:54:15
C00090,2016-07-03 18:11:59,2016-12-25 17:33:05
C03504,2016-07-03 18:12:12,2016-09-03 20:56:46
C01869,2016-07-03 18:12:57,2016-12-29 12:02:47
C00650,2016-07-03 18:13:16,2016-12-14 22:39:31
C04038,2016-07-03 18:14:07,2016-12-26 00:58:17
C06320,2016-07-03 18:15:00,2016-12-19 00:51:35
C04571,2016-07-03 18:16:22,2016-12-28 05:41:05
C07228,2016-07-03 18:18:52,2016-10-06 12:01:29
C12999,2016-07-03 18:20:42,2016-12-11 22:22:25
C00674,2016-07-03 18:21:08,2016-11-28 20:19:19
C05587,2016-07-03 18:22:02,2016-07-03 18:22:02
C00364,2016-07-03 18:23:23,2016-12-30 18:03:10
C08477,2016-07-03 18:23:34,2016-12-28 17:29:21
C08936,2016-07-03 18:24:01,2016-12-27 17:53:03
C07908,2016-07-03 18:24:52,2016-12-16 20:33:32
C12041,2016-07-03 18:26:27,2016-12-15 22:51:11
C04683,2016-07-03 18:26:28,2016-11-30 15:11:01
C00414,2016-07-03 18:30:27,2016-12-26 15:42:43
C09939,2016-07-03 18:33:23,2016-12-22 15:08:41
C08414,2016-07-03 18:33:36,2016-12-18 22:38:19
C13005,2016-07-03 18:34:23,2016-12-23 20:37:36
C11258,2016-07-03 18:35:15,2016-12-13 15:29:37
C08839,2016-07-03 18:36:57,2016-12-22 19:48:14
C07687,2016-07-03 18:37:33,2016-11-30 15:57:47
C02196,2016-07-03 18:38:03,2016-11-14 01:45:49
C06197,2016-07-03 18:38:37,2016-12-19 20:30:19
C10322,2016-07-03 18:40:39,2016-12-28 21:39:46
C07130,2016-07-03 18:40:56,2016-12-27 20:06:15
C00892,2016-07-03 18:42:46,2016-12-25 23:41:34
